id,MQ135,MQ3,MQ4,MQ5,MQ6,MQ8,Temp,Humidity
0,498,277,471,821,329,31,40.9,55
0,501,279,468,821,331,33,40.9,55.1
0,502,279,464,826,333,35,40.9,55.2
0,502,277,466,823,331,32,41,55.3
0,501,275,465,826,334,33,41,55.4
0,503,276,460,826,331,34,41,55.4
0,503,272,449,823,330,33,41.1,55.4
0,498,268,448,820,327,32,41.1,55.6
0,500,269,448,823,331,31,41.1,55.6
0,496,461,471,756,272,14,41.2,55.5
0,518,460,491,764,273,15,40.4,35.5
0,519,454,496,753,272,10,40.4,36.8
0,537,459,521,766,272,13,40.4,38.3
0,549,462,526,770,273,16,40.4,39.7
0,563,464,534,781,279,16,40.4,40.9
0,570,463,541,784,281,17,40.4,41.9
0,577,459,547,786,285,16,40.5,42.9
0,586,459,551,794,286,16,40.5,43.8
0,585,451,550,793,288,16,40.6,44.7
0,592,453,560,799,290,18,40.6,45.5
0,595,452,566,805,294,19,40.7,46.2
0,615,464,582,823,303,27,40.7,46.9
0,622,466,591,832,310,29,40.7,47.7
0,614,464,583,827,306,27,40.7,48.3
0,615,464,590,831,310,26,40.8,49
0,643,464,599,851,317,32,40.9,50.3
0,656,458,609,862,322,35,41.8,53.2
0,656,453,609,862,323,32,41.9,54.3
0,666,460,611,876,333,38,41.9,55.2
0,667,453,593,870,333,38,42,55.8
0,677,451,589,887,338,41,42.10001,56.4
0,678,448,582,894,342,44,42.2,56.8
0,680,445,582,898,346,42,42.3,56.9
0,681,447,579,906,352,45,42.4,57
0,678,441,576,906,353,45,42.5,57.2
0,677,435,565,907,354,43,42.5,57.5
0,658,422,546,893,346,38,42.6,57.6
0,654,417,539,886,339,35,42.7,57.5
0,640,410,534,875,335,32,42.7,56.7
0,647,411,547,880,337,34,42.8,55.5
0,656,411,551,881,337,35,42.9,55.9
0,656,400,538,861,326,27,42.9,56.2
0,688,426,579,897,345,42,43,56.8
0,678,422,572,889,342,40,43.1,57.5
0,669,415,565,878,336,37,43.2,58
0,688,425,579,896,348,44,43.2,58.5
0,690,423,588,901,348,47,43.3,58.8
0,691,419,590,899,349,45,43.4,59
0,700,425,594,909,354,48,43.4,59.3
0,708,423,593,912,359,50,43.5,59.60001
0,706,419,589,912,359,48,43.6,59.7
0,720,425,599,938,371,53,43.7,59.60001
0,716,423,592,934,373,55,43.7,59.3
0,710,419,589,935,371,54,43.8,58.8
0,707,417,588,936,371,55,43.9,58.6
0,715,422,589,944,377,57,43.9,58.4
0,717,419,577,947,380,59,43.9,58.6
0,704,406,561,938,372,52,44.1,59
0,698,400,558,934,370,50,44.1,59
0,695,398,552,927,366,48,44.2,58.9
0,697,390,550,926,365,48,44.2,58.8
0,705,394,560,934,368,50,44.2,58.9
0,714,396,561,943,370,53,44.3,59.1
0,718,394,554,944,373,54,44.4,59.3
0,720,387,555,947,375,54,44.4,59.7
0,701,374,537,933,365,48,44.5,59.7
0,716,382,541,946,372,54,44.5,59.5
0,707,381,528,944,369,52,44.60001,58.9
0,723,387,547,965,384,60,44.7,58.3
0,720,384,548,964,384,58,44.7,57.8
0,721,386,554,969,386,61,44.7,57
0,707,380,543,960,381,57,44.7,56.3
0,702,379,542,962,384,54,44.7,56
0,701,372,538,954,377,51,44.8,55.9
0,709,378,549,965,383,55,44.9,55.9
0,717,377,555,970,384,60,44.9,55.9
0,720,381,553,966,384,55,45,56.1
0,727,384,568,974,387,59,45,56.4
0,720,375,560,960,379,50,45.1,56.4
0,762,379,565,971,384,53,45.2,56.3
0,838,387,578,987,394,61,45.2,56.3
0,811,389,576,989,396,58,45.2,56.4
0,789,390,571,989,395,58,45.2,55.6
0,788,387,565,983,389,54,45.3,54.7
0,784,391,569,983,387,54,45.3,54.5
0,784,393,576,987,388,57,45.3,54.1
0,785,396,576,986,388,56,45.4,54.1
0,786,400,583,993,396,59,45.4,55.3
0,790,399,580,997,397,58,45.5,56.4
0,794,410,586,1007,399,61,45.6,57.4
0,784,397,579,999,396,58,45.6,58.3
0,788,398,582,1005,400,60,45.7,58.6
0,833,403,583,1009,400,61,45.7,59.3
0,806,377,554,966,372,45,45.7,61
0,838,391,574,990,385,51,45.8,62.5
0,848,395,570,998,387,57,45.9,63.5
0,848,386,558,992,383,54,46,64.3
0,852,385,553,999,386,57,46,64.70001
0,863,388,558,1011,394,61,46.1,65
0,863,384,544,1008,391,58,46.1,64.8
0,480,314,593,825,306,16,46.2,64.3
0,490,327,597,828,306,16,42.10001,37.3
0,496,342,603,831,307,17,42.10001,38.9
0,505,364,612,832,310,16,42.10001,40.5
0,521,378,618,839,313,16,42.10001,41.9
0,530,393,624,844,314,18,42.10001,43.3
0,540,405,628,847,315,19,42.10001,44.5
0,539,415,629,845,313,17,42.10001,45.6
0,551,429,640,848,316,19,42,46.6
0,560,433,643,853,318,20,42,47.8
0,570,447,653,858,320,20,42,48.8
0,576,454,655,861,320,23,42,49.8
0,585,464,657,865,320,23,42,50.8
0,591,466,660,869,321,22,42,51.7
0,597,474,663,871,323,23,42,52.5
0,606,480,669,877,326,25,41.9,53.3
0,613,481,671,881,327,26,41.9,54.1
0,621,484,674,884,325,26,41.9,54.8
0,624,487,675,889,330,27,41.9,55.6
0,632,489,681,893,330,29,41.9,56.3
0,640,492,682,896,331,19,41.9,57
0,644,494,688,901,334,30,41.9,57.6
0,650,494,685,907,335,29,41.9,58.3
0,656,496,686,910,336,32,41.9,58.9
0,657,496,687,912,336,32,41.8,59.4
0,656,496,687,913,336,33,41.8,60
0,666,496,688,918,336,33,41.8,60.5
0,671,496,683,919,347,31,41.8,61
0,674,495,683,925,338,33,41.7,61
0,677,493,685,930,342,33,41.7,61.4
0,682,490,683,933,346,35,41.7,61.8
0,683,487,682,935,342,34,41.7,62.3
0,687,485,681,939,345,34,41.7,62.9
0,688,482,675,943,347,33,41.7,63.6
0,690,477,674,944,347,35,41.7,64.4
0,695,474,671,947,349,35,41.7,65
0,697,470,671,950,352,36,41.7,65.5
0,703,464,667,955,354,37,41.6,66
0,704,462,666,959,355,37,41.6,66.70001
0,704,459,661,959,354,38,41.6,67.3
0,707,455,664,962,355,39,41.6,67.6
0,706,450,665,965,356,39,41.6,67.8
0,711,451,665,970,359,39,41.6,68.20001
0,709,451,668,971,358,41,41.6,68.4
0,711,451,671,975,361,42,41.5,68.6
0,714,448,674,976,363,43,41.5,68.80001
0,715,449,678,978,363,45,41.5,69
0,715,451,682,982,366,45,41.4,69.20001
0,715,449,682,983,366,44,41.5,69.5
0,718,449,687,990,367,43,41.4,69.8
0,718,451,688,994,368,46,41.4,69.8
0,718,451,687,995,368,43,41.4,69.70001
0,717,451,688,998,368,43,41.3,69.5
0,718,449,688,1006,368,43,41.3,69.5
0,718,449,690,1008,369,46,41.3,69.8
0,719,449,695,1008,373,46,41.3,70
0,720,448,694,1011,374,47,41.3,70.2
0,719,448,697,1015,377,48,41.2,70.5
0,714,448,697,1018,375,47,41.2,70.8
0,720,447,701,1029,377,48,41.2,71.1
0,720,446,704,1031,377,48,41.2,71.4
0,720,445,704,1036,379,50,41.2,71.6
0,721,445,707,1040,382,48,41.2,71.9
0,721,445,707,1041,382,48,41.1,72.20001
0,723,445,709,1044,383,48,41.2,72.5
0,725,442,709,1049,384,48,41.1,72.7
0,726,446,711,1053,384,48,41.1,72.9
0,726,443,714,1056,385,49,41.1,73.20001
0,727,442,713,1058,386,48,41.1,73.5
0,731,439,713,1062,388,48,41.1,73.80001
0,727,441,713,1063,386,48,41,73.9
0,730,441,718,1071,389,49,41,74
0,729,439,718,1072,390,49,41,74.20001
0,730,440,715,1073,391,49,41,74.4
0,729,435,715,1078,391,48,41,74.4
0,732,437,717,1084,394,51,41,74.5
0,731,433,711,1085,391,48,41,74.6
0,733,432,707,1088,396,48,40.9,75.1
0,733,427,704,1088,394,48,40.9,75.6
0,734,427,704,1091,396,48,40.9,75.8
0,733,421,705,1094,397,48,40.9,75.8
0,733,420,707,1099,398,49,40.9,75.70001
0,732,418,708,1099,398,48,40.8,75.6
0,731,417,714,1104,398,48,40.8,75.5
0,726,418,717,1104,396,48,40.8,75.5
0,726,416,710,1105,398,49,40.8,75.4
0,727,414,716,1107,400,48,40.7,75.3
0,729,415,713,1110,400,48,40.7,75.4
0,727,414,715,1113,400,49,40.7,75.4
0,721,413,717,1115,400,49,40.7,75.4
0,725,412,720,1117,400,49,40.7,75.4
0,723,412,720,1119,400,48,40.7,75.5
0,728,410,719,1123,401,50,40.7,75.6
0,723,407,719,1125,400,49,40.7,75.70001
0,721,409,720,1126,401,49,40.7,75.8
0,722,406,721,1130,401,49,40.6,76
0,722,405,722,1133,402,48,40.6,76.1
0,723,403,722,1135,403,48,40.5,76.30001
0,722,401,720,1136,403,49,40.5,76.70001
0,723,401,723,1138,404,49,40.5,77
0,724,402,726,1139,405,49,40.5,77
0,723,400,736,1143,405,50,40.5,77.1
0,723,402,730,1146,405,50,40.5,77.1
0,724,400,731,1149,404,50,40.4,77.20001
0,723,400,734,1149,407,50,40.4,77.20001
0,726,400,736,1153,407,49,40.4,77.4
0,729,398,737,1152,407,49,40.4,77.5
0,726,400,739,1158,410,50,40.4,77.6
0,727,400,738,1163,412,50,40.4,77.6
0,727,400,740,1165,410,50,40.3,77.6
0,727,399,741,1166,412,50,40.3,77.7
0,484,462,594,850,315,23,40.3,78.4
0,490,464,595,853,318,25,38.2,42.2
0,496,463,592,857,321,25,38.2,43.2
0,497,460,581,855,320,26,38.2,44.3
0,502,455,575,859,321,27,38.2,45.3
0,502,451,560,862,321,27,38.3,46.1
0,504,447,549,859,323,27,38.3,46.7
0,506,442,548,861,331,29,38.4,47.2
0,509,435,551,863,330,29,38.4,47.7
0,509,432,546,862,328,31,38.5,48.3
0,510,432,547,862,327,29,38.6,48.8
0,510,429,547,864,330,30,38.7,49.2
0,517,426,544,864,332,29,38.7,49.8
0,521,422,539,863,333,32,38.7,50.6
0,519,421,536,863,333,32,38.8,51.4
0,523,417,528,865,335,32,38.9,52.10001
0,521,415,509,866,336,31,38.9,52.6
0,509,411,496,864,332,32,39,52.6
0,518,405,493,864,330,33,39.1,52.10001
0,518,403,494,865,333,32,39.2,51.6
0,511,400,493,863,332,33,39.2,51.1
0,510,399,487,864,333,32,39.2,50.9
0,509,394,474,864,330,33,39.3,50.7
0,505,390,461,862,331,32,39.3,50.4
0,505,384,449,863,330,32,39.4,50
0,501,384,451,863,329,33,39.5,49.4
0,497,381,458,859,331,32,39.6,48.7
0,498,379,464,859,330,31,39.6,48
0,495,375,464,858,331,32,39.6,47.5
0,494,373,462,855,330,31,39.7,47.4
0,493,371,463,858,331,32,39.7,47.10001
0,491,371,464,856,333,31,39.8,47.2
0,492,369,470,855,333,33,39.8,47.5
0,494,368,474,855,334,33,39.9,47.9
0,493,368,478,856,335,33,40,48.5
0,494,369,479,858,336,34,40.1,49.2
0,487,368,479,859,336,34,40.2,49.9
0,496,368,471,858,336,34,40.2,50.7
0,496,368,464,858,335,34,40.2,51.2
0,496,368,458,860,335,34,40.3,51.3
0,496,366,449,858,335,33,40.4,51
0,495,365,447,855,335,34,40.4,50.6
0,496,363,443,859,335,35,40.4,49.9
0,494,361,441,855,334,32,40.6,49.3
0,490,358,433,855,333,32,40.6,48.8
0,491,357,428,855,330,33,40.7,48.2
0,485,354,423,851,327,30,40.7,47.6
0,482,353,426,849,329,33,40.7,46.8
0,479,351,432,848,330,33,40.8,46
0,480,350,437,849,331,33,40.8,45.4
0,480,351,447,848,331,33,40.9,45.2
0,463,755,472,819,304,19,40.9,45.6
0,469,720,469,818,304,14,40.1,41.9
0,483,689,474,826,306,19,40,44.1
0,494,661,470,829,306,19,40,46.2
0,503,644,467,831,307,21,40,47.9
0,495,614,458,816,302,17,40,49.60001
0,503,602,455,818,303,17,40.1,50.9
0,510,592,457,823,304,17,40,51.8
0,484,553,431,785,279,5,40.1,52.2
0,530,582,465,839,313,24,40.1,52.5
0,539,573,465,839,314,23,40.1,52.9
0,535,562,464,845,317,26,40.1,53.3
0,539,560,460,846,318,26,40.2,54
0,543,551,464,850,320,27,40.2,54.60001
0,544,547,464,849,320,27,40.2,55.1
0,549,544,465,858,323,30,40.3,55.7
0,555,541,470,861,330,29,40.3,56.3
0,554,535,468,864,330,32,40.3,57.10001
0,553,519,455,849,322,28,40.4,58
0,555,518,462,855,323,29,40.4,59
0,551,518,466,862,327,31,40.4,59.7
0,565,510,466,866,331,32,40.5,60.2
0,554,497,461,854,322,27,40.6,60.6
0,560,496,464,858,325,29,40.6,61
0,564,496,470,863,326,32,40.7,61.7
0,569,496,469,866,331,31,40.7,62.2
0,565,490,464,863,326,32,40.7,62.9
0,573,492,464,866,327,31,40.8,63.7
0,579,491,464,873,330,29,40.8,64.4
0,583,494,466,878,330,33,40.8,65.1
0,586,490,469,878,331,33,40.9,65.70001
0,591,491,471,880,334,33,40.9,66.2
0,582,487,463,880,332,33,40.9,66.70001
0,588,481,444,879,328,31,41,67.4
0,590,475,438,873,321,27,41,68.20001
0,596,480,450,880,326,30,41,68.6
0,592,473,449,874,321,26,41,68.7
0,607,484,464,893,331,32,41,68.7
0,593,469,457,880,322,25,41,68.80001
0,613,484,469,900,335,34,41,68.9
0,620,485,475,902,336,35,41,69.3
0,619,486,474,903,336,35,41,69.9
0,621,485,473,903,336,34,41.1,70.5
0,623,486,476,905,336,33,41,71.1
0,613,477,470,896,332,31,41,71.4
0,624,484,474,908,336,33,41,71.70001
0,624,487,475,913,337,37,41,72.20001
0,624,478,463,906,334,31,41,72.7
0,598,458,443,880,314,21,41,72.9
0,561,624,574,859,321,27,41,73.3
0,565,615,561,860,322,25,40.3,41.7
0,573,594,554,862,321,27,40.3,42.8
0,575,583,542,863,324,26,40.2,43.8
0,566,562,528,857,322,23,40.2,44.7
0,544,526,491,829,304,16,40.2,45.2
0,558,527,500,841,315,21,40.2,45.6
0,562,525,507,841,317,20,40.1,46.1
0,578,528,523,851,320,26,40.1,46.5
0,570,510,503,847,315,22,40.1,47
0,570,503,498,850,322,23,40.1,47.4
0,571,495,494,851,321,30,40.1,47.4
0,550,470,470,829,307,16,40.1,47.7
0,538,459,455,813,295,14,40.1,48.3
0,559,463,469,832,307,17,40.1,48.6
0,537,439,449,811,294,11,40,48.3
0,560,453,464,835,318,19,40.1,48
0,573,451,464,847,317,22,40.1,48.2
0,560,443,444,835,308,18,40.1,49.3
0,560,439,446,843,314,19,40.1,49.7
0,565,435,443,845,316,21,40.1,49.2
0,560,433,439,847,320,21,40.1,49.4
0,559,432,437,848,319,20,40.1,49.2
0,555,431,435,848,320,23,40.1,49.3
0,553,432,435,848,322,22,40.1,49
0,549,430,432,848,320,22,40.2,48.8
0,528,428,423,835,314,18,40.2,48.2
0,528,429,427,843,317,20,40.2,47.4
0,528,428,427,845,318,22,40.2,46.6
0,445,463,379,816,283,16,40.2,47.3
0,448,465,389,819,288,15,39.3,35.4
0,450,464,397,821,288,16,39.4,36.4
0,454,464,400,826,293,16,39.4,37.6
0,448,457,399,816,287,15,39.4,38.9
0,459,460,405,827,295,16,39.5,40.1
0,464,462,404,832,298,17,39.5,41.3
0,466,461,400,833,298,16,39.6,42.5
0,474,464,401,843,304,18,39.6,43.5
0,473,465,400,845,304,19,39.7,44.3
0,480,471,402,848,308,22,39.7,45
0,477,466,394,845,305,21,39.8,45.7
0,469,463,389,835,304,18,39.9,46.3
0,477,464,399,844,304,19,40,46.6
0,479,459,400,842,304,20,40,47
0,485,461,402,848,310,22,40.1,47.7
0,493,461,402,853,311,23,40.2,48.5
0,496,459,401,857,315,21,40.2,49.3
0,496,453,402,857,314,21,40.3,49.9
0,490,447,400,848,307,20,40.4,50.2
0,474,432,395,831,297,16,40.4,50.6
0,480,432,400,830,299,16,40.5,51
0,485,429,405,832,298,16,40.6,51.5
0,492,429,415,836,301,17,40.7,51.9
0,528,442,448,811,303,19,40.7,52.4
0,543,448,449,833,307,23,40.3,42.4
0,549,448,448,825,309,25,40.3,43.9
0,538,435,435,814,303,17,40.3,45.2
0,550,442,445,816,305,20,40.3,46.7
0,525,413,422,780,278,6,40.3,48.1
0,534,416,432,778,276,9,40.3,49.4
0,548,417,437,777,274,10,40.3,50.4
0,555,419,432,779,273,10,40.4,51.4
0,567,426,432,784,275,14,40.4,52.10001
0,574,425,431,786,277,15,40.4,53.1
0,576,427,434,786,278,16,40.4,53.8
0,591,432,448,800,287,16,40.4,54.3
0,591,433,448,805,290,18,40.5,55
0,603,433,445,813,293,18,40.5,55.7
0,602,432,446,813,295,19,40.5,56.1
0,607,432,448,816,298,19,40.6,56.5
0,611,432,452,817,299,22,40.6,56.6
0,619,441,449,831,304,27,40.7,56.8
0,613,428,430,822,302,17,40.7,56.7
0,621,429,434,831,304,26,40.7,56.7
0,622,453,442,835,307,29,40.7,56.7
0,621,481,428,841,307,29,40.8,56.4
0,619,482,420,841,310,30,40.8,56
0,619,466,423,847,311,32,40.9,55.8
0,612,461,423,846,311,31,40.9,55.4
0,612,452,432,847,315,32,41,55.1
0,651,661,531,839,309,27,41.1,54.8
0,654,638,560,847,309,27,40.4,38.2
0,656,617,576,847,309,26,40.4,39.5
0,653,601,581,834,304,23,40.4,40.9
0,662,606,583,848,308,28,40.4,42.5
0,670,608,594,852,311,30,40.4,44
0,667,593,592,845,307,27,40.4,45.4
0,667,592,582,843,304,26,40.4,46.7
0,687,592,574,853,315,30,40.4,48.3
0,689,575,539,853,315,29,40.4,50.1
0,688,536,528,865,320,34,40.4,52.2
0,691,528,526,875,326,35,40.5,52.8
0,656,485,489,848,309,26,40.5,52.3
0,665,487,496,865,321,33,40.4,52
0,657,471,495,865,320,33,40.5,51.8
0,657,465,498,874,329,38,40.5,51.6
0,653,457,496,875,331,37,40.4,51.4
0,626,434,467,851,318,30,40.4,51.1
0,627,432,465,858,320,32,40.4,51.1
0,624,426,463,858,323,32,40.4,51.1
